,food,cat,subcat,kalescale,nd,protein,fiber,calcium,iron,magnesium,phosphorous,potassium,sodium,zinc,copper,manganese,selenium,vitc,thiamin,riboflavin,niacin,pantothenicacid,vitb6,folate,vitb12,vita,vite,vitd,vitk
3118,"POTATOES,RED,FLESH & SKN,RAW",grain,,20,3.504968687,0.054,0.097142857,0.014285714,0.057936508,0.078571429,0.087142857,0.185714286,0.010714286,0.031428571,0.095714286,0.100714286,0.010204082,0.204761905,0.077142857,0.02605042,0.082071429,0.039857143,0.121428571,0.064285714,0,0.002,0.000680272,0,0.051785714
2322,"MELONS,HONEYDEW,RAW",fruit,,20,3.499918419,0.03,0.088888889,0.016666667,0.026234568,0.069444444,0.030555556,0.180952381,0.020833333,0.016666667,0.033333333,0.0375,0.027777778,0.833333333,0.07037037,0.019607843,0.058055556,0.043055556,0.122222222,0.131944444,0,0.027777778,0.002645503,0,0.100694444
1139,"TURKEY,WHL,ENHANCED,MEAT & SKN,RAW",meat,poultry,20,3.475696854,0.240886076,0,0.008860759,0.023558368,0.033227848,0.123417722,0.038155515,0.047468354,0.070886076,0.021835443,0.002531646,0.182640145,0,0.016455696,0.063291139,0.229303797,0.049177215,0.170886076,0.009493671,0.122362869,0.009873418,0.002712477,0.023734177,0
2274,"GRAPEFRUIT,RAW,WHITE,ALL AREAS",fruit,,20,3.46452778,0.041818182,0.133333333,0.036363636,0.01010101,0.068181818,0.024242424,0.128138528,0,0.014141414,0.075757576,0.01969697,0.060606061,1.681818182,0.074747475,0.035650624,0.040757576,0.085757576,0.065151515,0.075757576,0,0.02,0.018759019,0,0
2526,"PORK,FRSH,LEG (HAM),RUMP HALF,LN&FAT,RAW",meat,redmeat,20,3.454779017,0.222747253,0,0.006593407,0.018925519,0.027472527,0.118681319,0.05588697,0.016712454,0.062271062,0.021703297,0.002472527,0.154631083,0,0.182417582,0.099870718,0.154478022,0.034615385,0.139010989,0,0.036630037,0.001758242,0.005232862,0.024725275,0
1160,"TURKEY,RTL PARTS,ENHANCED,BREAST,MEAT & SKN,RAW",meat,poultry,20,3.453547226,0.28875,0,0.00625,0.016589506,0.039930556,0.11875,0.043849206,0.036458333,0.049537037,0.014930556,0.001736111,0.206349206,0,0.020833333,0.060457516,0.3184375,0.062083333,0.2625,0.012152778,0.046296296,0.006944444,0.003306878,0.022569444,0
114,"EGG,YOLK,RAW,FRSH",animalproduct,,20,3.408691234,0.098509317,0,0.040062112,0.047101449,0.003881988,0.121118012,0.009671695,0.00621118,0.047619048,0.011956522,0.008540373,0.248447205,0,0.036438923,0.096455974,0.000372671,0.092857143,0.054347826,0.113354037,0.100931677,0.089565217,0.038154392,0.169254658,0.002717391
2968,"CORN,SWT,YEL,RAW",grain,,19,3.390734116,0.076046512,0.093023256,0.002325581,0.033591731,0.10755814,0.103488372,0.089700997,0.007267442,0.035658915,0.031395349,0.094767442,0.009966777,0.131782946,0.120155039,0.037619699,0.102906977,0.083372093,0.054069767,0.122093023,0,0.043488372,0.003875969,0,0.004360465
2534,"PORK,FRSH,LOIN,WHL,LN&FAT,RAW",meat,redmeat,19,3.353390382,0.199393939,0,0.009090909,0.022166105,0.026515152,0.099494949,0.051370851,0.010521886,0.058585859,0.014141414,0.002777778,0.23953824,0.005050505,0.303367003,0.073677956,0.115656566,0.036515152,0.119191919,0.001262626,0.044612795,0.000707071,0.005050505,0.026515152,0
3013,"JERUSALEM-ARTICHOKES,RAW",vegetable,,19,3.336914895,0.054794521,0.087671233,0.019178082,0.258751903,0.058219178,0.106849315,0.167906067,0.002283105,0.010958904,0.095890411,0.04109589,0.01369863,0.091324201,0.182648402,0.048348106,0.089041096,0.054383562,0.052739726,0.044520548,0,0.005479452,0.012393999,0,0.001712329
2345,"TANGERINES,(MANDARIN ORANGES),RAW",fruit,,19,3.332481105,0.030566038,0.135849057,0.069811321,0.01572327,0.056603774,0.037735849,0.089487871,0.001572327,0.008805031,0.039622642,0.036792453,0.002695418,0.839622642,0.072955975,0.039955605,0.035471698,0.040754717,0.073584906,0.075471698,0,0.256981132,0.017969452,0,0
7262,"BEEF,PLATE STEAK,BNLS,OUTSIDE SKRT,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,19,3.32926325,0.148655462,0,0.002521008,0.078197946,0.019957983,0.058823529,0.028811525,0.011379552,0.126330532,0.03592437,0.03592437,0.135654262,0,0.028851541,0.13890262,0.084936975,0.048865546,0.078571429,0.003151261,0.383753501,0.001260504,0.003401361,0.006302521,0.007878151
7423,"BEEF,LN,TP LN STEAK,BNLESS,LIP-ON,LN & FAT,1/8"" FAT,SEL,RAW",meat,redmeat,19,3.28769901,0.225549738,0,0.007853403,0.04973822,0.014397906,0.1,0.038593867,0.009816754,0.113089005,0.010732984,0.00052356,0.149588631,0,0.019546248,0.060671389,0.153900524,0.019371728,0.136910995,0.003926702,0.155322862,0.001465969,0.004736973,0.005235602,0.009816754
1133,"TURKEY,ENHANCED,DK MEAT FROM WHL,MEAT & SKN,RAW",meat,poultry,19,3.281081807,0.21112426,0,0.008284024,0.027284681,0.026627219,0.101775148,0.034150465,0.03969428,0.090729783,0.027810651,0.00295858,0.168216399,0,0.020118343,0.075182736,0.154881657,0.05,0.109467456,0.00887574,0.178500986,0.011005917,0.003099465,0.029585799,0
2335,"ORANGE JUICE,RAW",fruit,,19,3.259290796,0.031111111,0.017777778,0.024444444,0.024691358,0.061111111,0.037777778,0.126984127,0.000925926,0.007407407,0.048888889,0.015555556,0.003174603,1.851851852,0.133333333,0.039215686,0.044444444,0.042222222,0.044444444,0.166666667,0,0.088888889,0.004232804,0,0.002777778
2226,"CHERRIES,SOUR,RED,RAW",fruit,,18,3.229004052,0.04,0.128,0.032,0.035555556,0.045,0.03,0.098857143,0.0025,0.013333333,0.104,0.112,0,0.333333333,0.04,0.047058824,0.04,0.0286,0.044,0.04,0,0.5132,0.006666667,0,0.0525
978,"TURKEY FROM WHL,LT MEAT,MEAT & SKN,RAW",meat,poultry,18,3.225138837,0.272795031,0,0.006832298,0.025879917,0.038819876,0.116770186,0.039574091,0.027173913,0.051759834,0.020807453,0.003416149,0.183673469,0,0.01573499,0.050785532,0.278509317,0.045341615,0.220807453,0.010869565,0.069358178,0.007701863,0.002070393,0.017080745,0
2588,"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,RAW",meat,redmeat,18,3.207646586,0.19388601,0,0.006217617,0.016407599,0.023316062,0.103626943,0.061139896,0.018134715,0.074265976,0.01865285,0.002590674,0.162102147,0,0.202072539,0.074977141,0.117046632,0.052694301,0.113989637,0,0.049222798,0.001865285,0.005181347,0.038860104,0
2325,"NECTARINES,RAW",fruit,,18,3.20007774,0.048181818,0.154545455,0.013636364,0.035353535,0.051136364,0.059090909,0.130519481,0,0.025757576,0.097727273,0.061363636,0,0.204545455,0.051515152,0.036096257,0.127840909,0.042045455,0.028409091,0.028409091,0,0.150909091,0.083333333,0,0.0625
2530,"PORK,FRSH,LEG (HAM),SHANK HALF,LN&FAT,RAW",meat,redmeat,18,3.193833721,0.205906736,0,0.006217617,0.019861831,0.024611399,0.105699482,0.048704663,0.018134715,0.069775475,0.033937824,0.005699482,0.144337528,0,0.162348877,0.093569034,0.148963731,0.030777202,0.123056995,0,0.046632124,0.002072539,0.007648655,0.025906736,0
1101,"GROUND TURKEY,85% LN,15% FAT,RAW",meat,poultry,18,3.186492574,0.187777778,0,0.018333333,0.040740741,0.026388889,0.099444444,0.032063492,0.0125,0.101851852,0.034166667,0.0025,0.195238095,0,0.024814815,0.057843137,0.140972222,0.061111111,0.134722222,0.008333333,0.12037037,0.011222222,0.002116402,0.019444444,0
2652,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BNLESS,LN & FAT,RAW",meat,redmeat,18,3.173424855,0.210348259,0,0.004477612,0.013266998,0.028606965,0.100995025,0.049040512,0.016998342,0.04344942,0.013432836,0,0.293532338,0,0.2039801,0.059408838,0.184402985,0.033333333,0.08358209,0,0.035655058,0.00159204,0.003790571,0.013681592,0
2438,"WATERMELON,RAW",fruit,,18,3.172743778,0.040666667,0.053333333,0.023333333,0.044444444,0.083333333,0.036666667,0.106666667,0.001388889,0.022222222,0.07,0.063333333,0.019047619,0.45,0.073333333,0.041176471,0.029666667,0.073666667,0.075,0.025,0,0.379333333,0.007936508,0,0.004166667
4046,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW",meat,redmeat,18,3.153017768,0.210871795,0,0.002051282,0.056695157,0.028205128,0.102051282,0.05010989,0.011538462,0.110769231,0.019230769,0.003333333,0.143589744,0,0.034188034,0.051282051,0.095897436,0.018461538,0.120512821,0.01025641,0.241025641,0,0.004395604,0.007692308,0.009615385
7187,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,18,3.137876451,0.194897959,0,0.007142857,0.055839002,0.020408163,0.087755102,0.039504373,0.016369048,0.200340136,0.021428571,0.003061224,0.135568513,0,0.023809524,0.047118848,0.100765306,0.034285714,0.08622449,0.003826531,0.238095238,0.001428571,0.002915452,0.005102041,0.009566327
5221,"VEAL,GROUND,RAW",meat,redmeat,18,3.110588412,0.188629442,0,0.006091371,0.038635082,0.039340102,0.1,0.028716461,0.02178511,0.084940778,0.022335025,0.002030457,0.094996374,0,0.038240271,0.083607047,0.140101523,0.034010152,0.11319797,0.003807107,0.192893401,0,0.011844332,0.064720812,0.008883249
7185,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,ALL GR,RAW",meat,redmeat,18,3.08682711,0.185073171,0,0.006829268,0.056910569,0.019512195,0.085365854,0.040557491,0.015650407,0.216260163,0.020243902,0.002926829,0.133101045,0,0.022764228,0.046484935,0.094512195,0.031512195,0.082439024,0.003658537,0.236585366,0.001365854,0.003716609,0.004878049,0.009146341
2308,"LIME JUICE,RAW",fruit,,18,3.080269869,0.0336,0.064,0.056,0.02,0.08,0.056,0.133714286,0.003333333,0.021333333,0.054,0.036,0.005714286,2,0.066666667,0.035294118,0.0284,0.0492,0.076,0.1,0,0.04,0.041904762,0,0.03
2920,"BURDOCK ROOT,RAW",vegetable,,18,3.079362029,0.0425,0.183333333,0.056944444,0.061728395,0.131944444,0.070833333,0.122222222,0.002893519,0.030555556,0.053472222,0.161111111,0.013888889,0.069444444,0.009259259,0.024509804,0.020833333,0.044583333,0.166666667,0.079861111,0,0,0.025132275,0,0.027777778
1121,"CHICKEN,DK MEAT,DRUMSTK,MEAT & SKN,ENHANCED,RAW,",meat,poultry,18,3.063570887,0.246986301,0,0.005479452,0.026255708,0.025684932,0.092465753,0.035029354,0.042808219,0.082191781,0.019520548,0.003082192,0.203522505,0,0.040639269,0.087429492,0.157945205,0.070410959,0.118493151,0.005136986,0.051369863,0.006849315,0.013046314,0.01369863,0
7186,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,CHOICE,RAW",meat,redmeat,17,3.049788927,0.179714286,0,0.007142857,0.057142857,0.019047619,0.084285714,0.041088435,0.015079365,0.222857143,0.019761905,0.002857143,0.133333333,0,0.022222222,0.046498599,0.09097619,0.02952381,0.080238095,0.003571429,0.233333333,0.001238095,0.004081633,0.005952381,0.008928571
2517,"PORK,FRSH,COMP OF LEG,LOIN,SHLDR,& SPARERIBS,LN & FAT,RAW",meat,redmeat,17,3.048967884,0.172701422,0,0.00521327,0.023433386,0.024881517,0.092417062,0.043195667,0.011255924,0.071721959,0.017772512,0.003317536,0.1929587,0.002369668,0.196524487,0.071090047,0.112085308,0.042606635,0.11943128,0.003554502,0.052922591,0.00056872,0.002708192,0.03436019,0
4685,"CATFISH,CHANNEL,FARMED,RAW",meat,fish,17,3.017907921,0.255966387,0,0.006722689,0.010737628,0.039915966,0.171428571,0.072509004,0.034313725,0.026890756,0.013445378,0.006302521,0.098439376,0,0.011204482,0.041028176,0.088445378,0.056302521,0.064705882,0.021008403,0.403361345,0.000168067,0.032412965,0.018907563,0.022058824
7072,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,RAW",meat,redmeat,17,3.013115385,0.198942308,0,0.009134615,0.056891026,0.012019231,0.086057692,0.03228022,0.008413462,0.099038462,0.015625,0.000480769,0.131868132,0,0.016987179,0.057126697,0.116947115,0.017067308,0.161538462,0.003605769,0.146634615,0.001442308,0.004578755,0.004807692,0.009014423
7431,"BEEF,LOIN,TP LN STK,BNLESS,LIP-ON,L&F,1/8"" FAT,CHOIC,RAW",meat,redmeat,17,3.002270234,0.206146341,0,0.007804878,0.050948509,0.012195122,0.091219512,0.035261324,0.008943089,0.108943089,0.009268293,0.000487805,0.132404181,0,0.015934959,0.052797704,0.153317073,0.016780488,0.132439024,0.003658537,0.132520325,0.001365854,0.005342625,0.004878049,0.009146341
2215,"BLUEBERRIES,RAW",fruit,,17,2.979288881,0.025964912,0.168421053,0.010526316,0.027290448,0.026315789,0.021052632,0.038596491,0.000730994,0.01871345,0.05,0.294736842,0.002506266,0.283625731,0.043274854,0.042311662,0.036666667,0.021754386,0.045614035,0.026315789,0,0.018947368,0.047619048,0,0.423245614
2404,"POMEGRANATES,RAW",fruit,,17,2.930633156,0.040240964,0.192771084,0.012048193,0.020080321,0.036144578,0.043373494,0.081239243,0.001506024,0.02811245,0.095180723,0.071686747,0.008605852,0.204819277,0.053815261,0.037562013,0.017650602,0.045421687,0.045180723,0.114457831,0,0,0.034423408,0,0.246987952
3301,"YAM,RAW",vegetable,,17,2.927461647,0.025932203,0.138983051,0.01440678,0.025423729,0.044491525,0.046610169,0.197578692,0.003177966,0.013559322,0.075423729,0.168220339,0.008474576,0.241525424,0.063276836,0.015952144,0.023389831,0.026610169,0.124152542,0.048728814,0,0.023389831,0.014124294,0,0.024364407
7191,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",meat,redmeat,17,2.903035254,0.169147982,0,0.006278027,0.052316891,0.021300448,0.080269058,0.042152466,0.012331839,0.217040359,0.014349776,0.002017937,0.126841768,0,0.022122571,0.037984701,0.097556054,0.029103139,0.081165919,0.003363229,0.201793722,0.001255605,0.003203075,0.005605381,0.008408072
3249,"TARO,RAW",vegetable,,17,2.89969119,0.026785714,0.146428571,0.038392857,0.027281746,0.073660714,0.075,0.150765306,0.004092262,0.013690476,0.076785714,0.170982143,0.008928571,0.066964286,0.056547619,0.013130252,0.026785714,0.027053571,0.126339286,0.049107143,0,0.013571429,0.101190476,0,0.011160714
4087,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",meat,redmeat,16,2.876175988,0.186788991,0,0.008715596,0.048674822,0.01146789,0.086238532,0.032241153,0.009938838,0.097553517,0.011926606,0.000688073,0.135648755,0,0.014678899,0.065029682,0.113784404,0.015183486,0.135321101,0.003440367,0.137614679,0.001284404,0.005024028,0.005733945,0.008600917
3831,"BEEF,VAR MEATS&BY-PRODUCTS,TRIPE,RAW",meat,redmeat,16,2.865862341,0.284,0,0.081176471,0.038562092,0.038235294,0.075294118,0.022521008,0.04754902,0.111372549,0.041176471,0.05,0.210084034,0,0,0.044290657,0.051823529,0.026705882,0.008235294,0.014705882,0.27254902,0,0.005042017,0,0
2828,"PORK,GROUND,84% LN / 16% FAT,RAW",meat,redmeat,16,2.840941741,0.165045872,0,0.006880734,0.022426096,0.018348624,0.073853211,0.03197903,0.012996942,0.058409786,0.00733945,0.002293578,0.197903014,0,0.101529052,0.091203454,0.147155963,0.029311927,0.126376147,0.002293578,0.055810398,0,0.00982962,0.019495413,0
2677,"PORK,FRSH,BACKRIBS,LN&FAT,RAW",meat,redmeat,16,2.837841737,0.170267857,0,0.013839286,0.018849206,0.017857143,0.06875,0.031505102,0.016183036,0.075595238,0.0203125,0.001785714,0.195790816,0,0.136011905,0.080094538,0.15125,0.036517857,0.094196429,0,0.041666667,0.001964286,0.005102041,0.046875,0
865,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT&SKN,RAW",meat,poultry,16,2.812853152,0.224596273,0,0.004968944,0.024499655,0.027950311,0.101242236,0.037444543,0.027432712,0.077018634,0.019254658,0.004347826,0.179236912,0,0.03436853,0.07124589,0.150341615,0.064223602,0.107142857,0.004658385,0.054865424,0.005714286,0.005619639,0.00310559,0.019409938
7192,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,16,2.805637901,0.166167401,0,0.006167401,0.051395007,0.02092511,0.078854626,0.041535557,0.012114537,0.214390602,0.014317181,0.001762115,0.125235997,0,0.020558003,0.036537963,0.095594714,0.028281938,0.071806167,0.003303965,0.201174743,0.00123348,0.003146633,0.005506608,0.008259912
2287,"GRAPES,AMERICAN TYPE (SLIP SKN),RAW",fruit,,16,2.786660618,0.01880597,0.053731343,0.020895522,0.024046434,0.018656716,0.014925373,0.081449893,0.001243781,0.0039801,0.029850746,0.535820896,0.002132196,0.099502488,0.091542289,0.050043898,0.02238806,0.00358209,0.082089552,0.014925373,0,0.029850746,0.013503909,0,0.27238806
3042,"MOUNTAIN YAM,HAWAII,RAW",fruit,,16,2.78299713,0.04,0.149253731,0.03880597,0.036484245,0.044776119,0.050746269,0.178251599,0.008084577,0.026865672,0.082089552,0.180597015,0.014925373,0.064676617,0.101492537,0.016681299,0.035895522,0.064626866,0.13358209,0.052238806,0,0,0.014925373,0,0.026119403
3004,"GINGER ROOT,RAW",vegetable,,16,2.729851235,0.0455,0.1,0.02,0.041666667,0.134375,0.0425,0.148214286,0.006770833,0.028333333,0.14125,0.143125,0.0125,0.104166667,0.020833333,0.025,0.046875,0.025375,0.1,0.034375,0,0,0.01547619,0,0.0015625
3116,"POTATOES,RUSSET,FLESH & SKN,RAW",grain,,16,2.716428994,0.054177215,0.065822785,0.016455696,0.0604782,0.07278481,0.069620253,0.150813743,0.002637131,0.024472574,0.065189873,0.099367089,0.007233273,0.120253165,0.069198312,0.024571854,0.065506329,0.038101266,0.21835443,0.044303797,0,0.000253165,0.000602773,0,0.028481013
856,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,RAW",meat,poultry,15,2.681404971,0.24244186,0,0.006395349,0.023901809,0.036337209,0.101162791,0.03654485,0.015261628,0.031007752,0.011337209,0.005232558,0.137873754,0,0.024418605,0.029069767,0.288023256,0.046744186,0.154069767,0.005813953,0.032945736,0.009651163,0.007475083,0.023255814,0
2398,"PLUMS,RAW",fruit,,15,2.679254424,0.030434783,0.12173913,0.013043478,0.020531401,0.038043478,0.034782609,0.097515528,0,0.014492754,0.061956522,0.056521739,0,0.344202899,0.04057971,0.033248082,0.045326087,0.029347826,0.031521739,0.027173913,0,0.15,0.026915114,0,0.173913043
2584,"PORK,FRSH,SHLDR,WHL,LN&FAT,RAW",meat,redmeat,15,2.668783583,0.14559322,0,0.006355932,0.024717514,0.019067797,0.077118644,0.036561743,0.011475989,0.076271186,0.01779661,0.002330508,0.154358354,0.004943503,0.216666667,0.068544367,0.081207627,0.030466102,0.073728814,0.00529661,0.052259887,0.00059322,0.003833737,0.074152542,0
6496,"WILD RICE,RAW",grain,,15,2.663643662,0.082521008,0.069467787,0.005882353,0.030501089,0.12394958,0.121288515,0.034173669,0.000816993,0.111297852,0.073389356,0.186134454,0.011204482,0,0.021475257,0.043170209,0.09429972,0.030084034,0.054761905,0.066526611,0,0.001064426,0.010937708,0,0.006652661
2205,"AVOCADOS,RAW,ALL COMM VAR",fruit,,15,2.648411509,0.025,0.1675,0.0075,0.019097222,0.0453125,0.0325,0.086607143,0.001822917,0.026666667,0.059375,0.044375,0.003571429,0.104166667,0.027916667,0.047794118,0.0543125,0.0868125,0.0803125,0.1265625,0,0.01825,0.061607143,0,0.1640625
7178,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,15,2.612109975,0.157444934,0,0.005286344,0.052618698,0.018722467,0.071365639,0.034361233,0.015602056,0.206754772,0.015859031,0.002202643,0.117054751,0,0.022907489,0.04327546,0.0730837,0.028193833,0.067400881,0.003303965,0.226872247,0.001321586,0.002936858,0.004405286,0.008259912
7554,"BEEF,GROUND,85% LN MEAT / 15% FAT,RAW",meat,redmeat,15,2.608341502,0.172930233,0,0.006976744,0.054005168,0.020930233,0.079534884,0.039202658,0.012790698,0.138914729,0.015581395,0.002325581,0.104983389,0,0.013023256,0.041313269,0.108116279,0.025534884,0.080465116,0.006976744,0.168217054,0.001302326,0.003765227,0.003488372,0.00755814
2208,"BANANAS,RAW",fruit,,15,2.571939861,0.024494382,0.116853933,0.005617978,0.016229713,0.075842697,0.024719101,0.114927769,0.000468165,0.011235955,0.043820225,0.151685393,0.016051364,0.162921348,0.023220974,0.048248513,0.037359551,0.03752809,0.206179775,0.056179775,0,0.014382022,0.005350455,0,0.007022472
2206,"AVOCADOS,RAW,CALIFORNIA",fruit,,14,2.518855426,0.023473054,0.162874251,0.007784431,0.020292748,0.043413174,0.032335329,0.086740804,0.001996008,0.027145709,0.050898204,0.044610778,0.003421728,0.087824351,0.02994012,0.050369849,0.057245509,0.08760479,0.085928144,0.133233533,0,0.01760479,0.056173368,0,0.157185629
7176,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",meat,redmeat,14,2.481593125,0.148765957,0,0.005106383,0.052955083,0.019148936,0.070212766,0.033677812,0.013829787,0.200567376,0.014893617,0.002340426,0.113677812,0,0.02212766,0.042052566,0.07006383,0.027617021,0.062978723,0.003191489,0.212765957,0.001276596,0.003039514,0.005319149,0.007978723
4800,"PEANUTS,ALL TYPES,RAW",vegprotein,legume,14,2.447056622,0.091005291,0.059964727,0.01622575,0.044875563,0.074074074,0.066313933,0.035525321,0.001322751,0.038447972,0.100881834,0.170546737,0.01814059,0,0.075249853,0.014005602,0.106402116,0.031164021,0.030687831,0.105820106,0,0,0.069958848,0,0
3677,"NUTS,CASHEW NUTS,RAW",vegprotein,nut,14,2.42818617,0.065895118,0.023869801,0.006690778,0.0671087,0.132007233,0.107233273,0.034099716,0.000904159,0.06968053,0.198462929,0.149638336,0.051407905,0.001506932,0.050994575,0.006169556,0.00960217,0.01562387,0.037703436,0.011301989,0,0,0.007749935,0,0.077079566
7177,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,14,2.425251325,0.1435,0,0.004583333,0.053240741,0.01875,0.069583333,0.033571429,0.013020833,0.198055556,0.014375,0.002291667,0.114880952,0,0.021666667,0.041176471,0.069229167,0.027458333,0.061666667,0.003125,0.201388889,0.001166667,0.003174603,0.005208333,0.0078125
2348,"TANGERINE JUICE,RAW",fruit,,14,2.39601907,0.023255814,0.018604651,0.041860465,0.025839793,0.046511628,0.03255814,0.118272425,0.000968992,0.004651163,0.029069767,0.043023256,0.003322259,1.201550388,0.093023256,0.027359781,0.011627907,0.029069767,0.048837209,0.029069767,0,0.117674419,0.014396456,0,0
2284,"GRAPEFRUIT JUC,WHITE,RAW",fruit,,14,2.370324325,0.025641026,0.01025641,0.023076923,0.028490028,0.076923077,0.038461538,0.118681319,0.001068376,0.008547009,0.042307692,0.025641026,0.003663004,1.623931624,0.068376068,0.030165913,0.025641026,0.048461538,0.056410256,0.064102564,0,0.005128205,0.026862027,0,0
2628,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,STOMACH,RAW",meat,redmeat,13,2.356764403,0.211949686,0,0.006918239,0.035290007,0.017295597,0.081761006,0.025157233,0.019654088,0.077568134,0.053144654,0.011949686,0.279424978,0,0.021383648,0.07436182,0.077987421,0.07672956,0.010691824,0.004716981,0.031446541,0,0.001197963,0,0
4808,"PEANUTS,VIRGINIA,RAW",vegprotein,legume,13,2.345337104,0.089484902,0.060390764,0.015808171,0.025162818,0.075932504,0.06749556,0.035016493,0.000740083,0.052457075,0.098756661,0.15062167,0.018015732,0,0.07732386,0.01368718,0.109902309,0.031243339,0.030728242,0.106127886,0,0,0.055485071,0,0
1166,"TURKEY,RTL PARTS,WING,MEAT & SKN,RAW",meat,poultry,13,2.32756969,0.193366337,0,0.003960396,0.01870187,0.021039604,0.068811881,0.027157001,0.013820132,0.070627063,0.012128713,0.001732673,0.127298444,0,0.010891089,0.035235877,0.138861386,0.030841584,0.133168317,0.007425743,0.075082508,0.00990099,0.002357379,0.023514851,0
1176,"TURKEY,BACK,FROM WHL BIRD,ENHANCED,MEAT & SKN,RAW",meat,poultry,13,2.278818419,0.16368932,0,0.006796117,0.021035599,0.020631068,0.077184466,0.025658807,0.031755663,0.066019417,0.020631068,0.002184466,0.125520111,0,0.014563107,0.055396916,0.118616505,0.038009709,0.080825243,0.006067961,0.133495146,0.01223301,0.002542765,0.029126214,0
6452,"RICE,BROWN,LONG-GRAIN,RAW",grain,,13,2.240339831,0.042918919,0.037837838,0.006216216,0.022072072,0.096621622,0.09,0.017220077,0.000788288,0.036396396,0.037432432,0.505810811,0.09034749,0,0.072252252,0.014785374,0.068797297,0.040351351,0.068783784,0.013513514,0,0,0.007593308,0,0.006418919
2222,"BREADFRUIT,RAW",fruit,,13,2.224776153,0.020776699,0.190291262,0.016504854,0.029126214,0.060679612,0.029126214,0.13592233,0.000809061,0.00776699,0.040776699,0.029126214,0.008321775,0.469255663,0.071197411,0.017133067,0.04368932,0.044368932,0.048543689,0.033980583,0,0,0.004623209,0,0.006067961
2441,"PEARS,ASIAN,RAW",fruit,,13,2.190580186,0.023809524,0.342857143,0.00952381,0,0.047619048,0.026190476,0.082312925,0,0.003174603,0.05952381,0.071428571,0.003401361,0.150793651,0.014285714,0.014005602,0.026071429,0.016666667,0.026190476,0.047619048,0,0,0.013605442,0,0.133928571
899,"CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,RAW",meat,poultry,12,2.011087129,0.183455497,0,0.005759162,0.013379872,0.020942408,0.064397906,0.027973074,0.018324607,0.042233857,0.008900524,0.002879581,0.131637996,0,0.018848168,0.031721589,0.149136126,0.033507853,0.138219895,0.009162304,0.021815009,0.003036649,0.015956121,0.006544503,0.02486911
6424,"BARLEY,PEARLED,RAW",grain,,11,2.003915655,0.056306818,0.177272727,0.008238636,0.039457071,0.056107955,0.062784091,0.022727273,0.001065341,0.040340909,0.059659091,0.187784091,0.153003247,0,0.036174242,0.019050802,0.065397727,0.008011364,0.036931818,0.016335227,0,0.00125,0.000270563,0,0.0078125
6447,"MILLET,RAW",grain,,11,1.937246615,0.058306878,0.08994709,0.002116402,0.044238683,0.075396825,0.075396825,0.014739229,0.000551146,0.02962963,0.099206349,0.215873016,0.010204082,0,0.074250441,0.045129163,0.062433862,0.022433862,0.050793651,0.056216931,0,0,0.000629882,0,0.00297619
5114,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,RAW",meat,redmeat,11,1.930191879,0.125606061,0,0.006060606,0.031565657,0.019886364,0.059848485,0.024891775,0.009627525,0.099494949,0.018371212,0.003598485,0.103896104,0,0.027777778,0.046791444,0.10719697,0.025757576,0.024621212,0.017992424,0.159722222,0,0.003968254,0.001893939,0.016098485
7559,"BEEF,GROUND,80% LN MEAT / 20% FAT,RAW",meat,redmeat,11,1.869346875,0.13519685,0,0.007086614,0.042432196,0.016732283,0.062204724,0.030371204,0.010826772,0.109711286,0.012007874,0.001968504,0.084364454,0,0.011286089,0.034969893,0.083208661,0.019606299,0.063582677,0.006889764,0.140419948,0.001102362,0.003187102,0.002952756,0.008858268
